ind1_ano,ind2_ano,species,group_num,group,year,groupyear,kin,obs_hours,grooming,aggression,association2,association.total,coalition,sharing,sex1,sex2,population,demo1,demo2
i056,i103,chimp,6,East,2017,East__2017,0,323.266666666667,1740,4,1384,3880,1,1,F,M,4,FALSE,FALSE
i053,i103,chimp,6,East,2017,East__2017,0,310.5,1320,6,2157,3785,1,3,M,M,4,FALSE,FALSE
i100,i103,chimp,6,East,2017,East__2017,0,229.984166666667,420,0,1594,3838,0,0,M,M,4,FALSE,FALSE
i049,i125,chimp,6,East,2017,East__2017,0,383.466666666667,840,3,1277,3505,0,1,F,M,4,FALSE,FALSE
i112,i125,chimp,6,East,2017,East__2017,0,460.683333333333,5220,12,1961,3515,3,4,M,M,4,FALSE,FALSE
i065,i125,chimp,6,East,2017,East__2017,0,399.066666666667,9540,4,1571,3766,0,2,F,M,4,FALSE,FALSE
i047,i125,chimp,6,East,2017,East__2017,0,384.9,1800,2,1108,3611,0,1,F,M,4,FALSE,FALSE
i077,i125,chimp,6,East,2017,East__2017,0,437.733333333333,17160,5,1725,3554,2,2,M,M,4,FALSE,FALSE
i115,i125,chimp,6,East,2017,East__2017,0,378.9,1200,5,1253,3517,1,2,F,M,4,FALSE,FALSE
i056,i125,chimp,6,East,2017,East__2017,0,343.1,4560,3,1345,3529,0,2,F,M,4,FALSE,FALSE
i053,i125,chimp,6,East,2017,East__2017,0,330.333333333333,2880,12,1896,3656,0,2,M,M,4,FALSE,FALSE
i100,i125,chimp,6,East,2017,East__2017,0,249.8175,660,8,1476,3566,0,0,M,M,4,FALSE,FALSE
i112,i049,chimp,6,East,2017,East__2017,0,369.116666666667,1620,6,1369,3587,0,0,M,F,4,FALSE,FALSE
i065,i049,chimp,6,East,2017,East__2017,0,307.5,1080,1,1501,3316,0,2,F,F,4,TRUE,FALSE
i047,i049,chimp,6,East,2017,East__2017,0,293.333333333333,1620,0,1084,3115,0,0,F,F,4,FALSE,FALSE
i077,i049,chimp,6,East,2017,East__2017,0,346.166666666667,1140,3,1198,3561,0,0,M,F,4,FALSE,FALSE
i115,i049,chimp,6,East,2017,East__2017,0,287.333333333333,840,0,1308,2942,0,0,F,F,4,TRUE,FALSE
i056,i049,chimp,6,East,2017,East__2017,0,251.533333333333,240,0,1299,3055,0,0,F,F,4,FALSE,FALSE
i053,i049,chimp,6,East,2017,East__2017,0,238.766666666667,120,1,1403,3629,0,0,M,F,4,TRUE,FALSE
i100,i049,chimp,6,East,2017,East__2017,0,158.250833333333,960,0,1388,3134,1,0,M,F,4,FALSE,FALSE
i065,i112,chimp,6,East,2017,East__2017,0,384.716666666667,5700,5,1612,3899,0,3,F,M,4,FALSE,FALSE
i047,i112,chimp,6,East,2017,East__2017,0,370.55,5280,1,1132,3761,0,6,F,M,4,FALSE,FALSE
i077,i112,chimp,6,East,2017,East__2017,0,423.383333333333,10680,5,1896,3557,6,1,M,M,4,FALSE,FALSE
i115,i112,chimp,6,East,2017,East__2017,0,364.55,3900,3,1303,3641,0,1,F,M,4,FALSE,FALSE
i056,i112,chimp,6,East,2017,East__2017,0,328.75,1740,3,1337,3711,0,0,F,M,4,FALSE,FALSE
i053,i112,chimp,6,East,2017,East__2017,0,315.983333333333,4320,3,2003,3723,0,2,M,M,4,FALSE,FALSE
i100,i112,chimp,6,East,2017,East__2017,0,235.4675,660,3,1577,3639,0,0,M,M,4,FALSE,FALSE
i047,i065,chimp,6,East,2017,East__2017,0,308.933333333333,240,0,1349,3405,1,0,F,F,4,FALSE,FALSE
i077,i065,chimp,6,East,2017,East__2017,0,361.766666666667,8280,18,1631,3683,1,1,M,F,4,FALSE,FALSE
i115,i065,chimp,6,East,2017,East__2017,0,302.933333333333,2280,1,1423,3382,0,1,F,F,4,TRUE,FALSE
i056,i065,chimp,6,East,2017,East__2017,0,267.133333333333,300,0,1602,3307,0,0,F,F,4,FALSE,FALSE
i053,i065,chimp,6,East,2017,East__2017,0,254.366666666667,2760,2,1769,3818,0,0,M,F,4,TRUE,FALSE
i100,i065,chimp,6,East,2017,East__2017,0,173.850833333333,600,1,1688,3389,0,0,M,F,4,FALSE,FALSE
i077,i047,chimp,6,East,2017,East__2017,0,347.6,2640,2,1023,3673,0,0,M,F,4,FALSE,FALSE
i115,i047,chimp,6,East,2017,East__2017,0,288.766666666667,1980,0,1065,3122,0,2,F,F,4,FALSE,TRUE
i056,i047,chimp,6,East,2017,East__2017,0,252.966666666667,540,0,1471,2820,0,1,F,F,4,FALSE,TRUE
i053,i047,chimp,6,East,2017,East__2017,0,240.2,180,2,1296,3673,0,0,M,F,4,FALSE,TRUE
i100,i047,chimp,6,East,2017,East__2017,0,159.684166666667,0,2,1173,3286,0,0,M,F,4,FALSE,FALSE
i115,i077,chimp,6,East,2017,East__2017,0,341.6,1920,8,1231,3516,0,1,F,M,4,FALSE,FALSE
i056,i077,chimp,6,East,2017,East__2017,0,305.8,2700,3,1287,3564,0,0,F,M,4,FALSE,FALSE
i053,i077,chimp,6,East,2017,East__2017,0,293.033333333333,780,10,1816,3713,0,2,M,M,4,FALSE,FALSE
i100,i077,chimp,6,East,2017,East__2017,0,212.5175,360,6,1472,3547,0,0,M,M,4,FALSE,FALSE
i056,i115,chimp,6,East,2017,East__2017,0,246.966666666667,0,0,1239,3103,0,0,F,F,4,FALSE,TRUE
i053,i115,chimp,6,East,2017,East__2017,0,234.2,1740,3,1408,3612,0,1,M,F,4,TRUE,TRUE
i100,i115,chimp,6,East,2017,East__2017,0,153.684166666667,360,0,1315,3195,0,0,M,F,4,FALSE,FALSE
i053,i056,chimp,6,East,2017,East__2017,0,198.4,420,1,1542,3582,0,0,M,F,4,FALSE,TRUE
i100,i056,chimp,6,East,2017,East__2017,0,117.884166666667,0,0,1409,3205,0,0,M,F,4,FALSE,FALSE
i100,i053,chimp,6,East,2017,East__2017,0,105.1175,540,1,1664,3628,0,0,M,M,4,FALSE,FALSE
i116,i093,chimp,6,East,2018,East__2018,0,292.783333333333,1080,2,905,2686,1,1,F,F,4,FALSE,TRUE
i050,i093,chimp,6,East,2018,East__2018,0,387.1,4020,1,658,2881,0,2,M,F,4,TRUE,TRUE
i088,i093,chimp,6,East,2018,East__2018,0,234.016666666667,0,1,694,2393,0,0,F,F,4,FALSE,FALSE
i124,i093,chimp,6,East,2018,East__2018,0,258.833333333333,0,0,608,2378,0,0,F,F,4,FALSE,FALSE
i103,i093,chimp,6,East,2018,East__2018,0,321.75,780,1,785,3117,0,2,M,F,4,FALSE,FALSE
i125,i093,chimp,6,East,2018,East__2018,0,374.333333333333,1740,3,647,2930,0,1,M,F,4,FALSE,FALSE
i049,i093,chimp,6,East,2018,East__2018,0,242.166666666667,960,0,712,2327,0,0,F,F,4,FALSE,FALSE
i112,i093,chimp,6,East,2018,East__2018,0,392.1,3540,0,788,3013,0,1,M,F,4,TRUE,FALSE
i065,i093,chimp,6,East,2018,East__2018,0,307.2,840,0,957,2643,0,0,F,F,4,FALSE,TRUE
i047,i093,chimp,6,East,2018,East__2018,0,266.05,1320,0,984,2200,0,0,F,F,4,FALSE,TRUE
i077,i093,chimp,6,East,2018,East__2018,0,311.233333333333,1440,2,708,3000,0,0,M,F,4,TRUE,FALSE
i115,i093,chimp,6,East,2018,East__2018,0,266.883333333333,540,1,920,2343,1,0,F,F,4,TRUE,FALSE
i056,i093,chimp,6,East,2018,East__2018,0,242.133333333333,3180,0,1257,2159,1,1,F,F,4,FALSE,FALSE
i053,i093,chimp,6,East,2018,East__2018,0,248.4,300,4,931,2892,0,0,M,F,4,FALSE,TRUE
i100,i093,chimp,6,East,2018,East__2018,0,196.451666666667,0,0,770,2741,0,0,M,F,4,FALSE,TRUE
i036,i093,chimp,6,East,2018,East__2018,0,203.800555555556,20,3,975,2863,0,1,M,F,4,FALSE,TRUE
i050,i116,chimp,6,East,2018,East__2018,0,350.283333333333,6180,1,1035,3035,1,10,M,F,4,FALSE,TRUE
i088,i116,chimp,6,East,2018,East__2018,0,197.2,0,0,848,2770,0,2,F,F,4,FALSE,FALSE
i124,i116,chimp,6,East,2018,East__2018,0,222.016666666667,180,2,943,2574,0,0,F,F,4,FALSE,FALSE
i103,i116,chimp,6,East,2018,East__2018,0,284.933333333333,2820,1,1201,3232,0,7,M,F,4,FALSE,FALSE
i125,i116,chimp,6,East,2018,East__2018,0,337.516666666667,2700,2,989,3119,0,1,M,F,4,FALSE,FALSE
i049,i116,chimp,6,East,2018,East__2018,0,205.35,60,1,914,2656,0,0,F,F,4,FALSE,FALSE
i112,i116,chimp,6,East,2018,East__2018,0,355.283333333333,3420,8,1105,3227,0,1,M,F,4,FALSE,FALSE
i065,i116,chimp,6,East,2018,East__2018,0,270.383333333333,2880,1,1762,2369,1,2,F,F,4,FALSE,TRUE
i047,i116,chimp,6,East,2018,East__2018,0,229.233333333333,540,0,1030,2685,0,1,F,F,4,FALSE,TRUE
i077,i116,chimp,6,East,2018,East__2018,0,274.416666666667,3180,5,1095,3144,0,3,M,F,4,FALSE,FALSE
i115,i116,chimp,6,East,2018,East__2018,0,230.066666666667,840,0,1232,2562,1,0,F,F,4,FALSE,FALSE
i056,i116,chimp,6,East,2018,East__2018,0,205.316666666667,1080,0,1158,2789,0,1,F,F,4,FALSE,FALSE
i053,i116,chimp,6,East,2018,East__2018,0,211.583333333333,360,4,1212,3142,0,1,M,F,4,FALSE,TRUE
i100,i116,chimp,6,East,2018,East__2018,0,159.635,1613,2,1167,2875,0,0,M,F,4,FALSE,TRUE
i036,i116,chimp,6,East,2018,East__2018,0,166.983888888889,960,2,1623,2746,0,0,M,F,4,FALSE,TRUE
i088,i050,chimp,6,East,2018,East__2018,0,291.516666666667,5880,11,954,2612,0,2,F,M,4,FALSE,FALSE
i124,i050,chimp,6,East,2018,East__2018,0,316.333333333333,2760,1,838,2627,0,2,F,M,4,FALSE,FALSE
i103,i050,chimp,6,East,2018,East__2018,0,379.25,32100,2,1489,2892,2,11,M,M,4,FALSE,FALSE
i125,i050,chimp,6,East,2018,East__2018,0,431.833333333333,10260,4,1203,2853,3,8,M,M,4,FALSE,FALSE
i049,i050,chimp,6,East,2018,East__2018,0,299.666666666667,240,2,702,2816,0,0,F,M,4,FALSE,FALSE
i112,i050,chimp,6,East,2018,East__2018,0,449.6,4020,6,1367,2913,3,4,M,M,4,TRUE,FALSE
i065,i050,chimp,6,East,2018,East__2018,0,364.7,4500,3,1027,3052,0,5,F,M,4,FALSE,TRUE
i047,i050,chimp,6,East,2018,East__2018,0,323.55,2400,2,893,2770,1,2,F,M,4,FALSE,TRUE
i077,i050,chimp,6,East,2018,East__2018,0,368.733333333333,3360,3,1315,2872,2,4,M,M,4,TRUE,FALSE
i115,i050,chimp,6,East,2018,East__2018,0,324.383333333333,1080,2,823,2919,0,1,F,M,4,TRUE,FALSE
i056,i050,chimp,6,East,2018,East__2018,0,299.633333333333,2760,1,880,3015,1,4,F,M,4,FALSE,FALSE
i053,i050,chimp,6,East,2018,East__2018,0,305.9,1020,5,1415,2887,0,0,M,M,4,FALSE,TRUE
i100,i050,chimp,6,East,2018,East__2018,0,253.951666666667,660,5,1182,2808,0,0,M,M,4,FALSE,TRUE
i036,i050,chimp,6,East,2018,East__2018,0,261.300555555556,360,5,1288,3029,0,0,M,M,4,FALSE,TRUE
i124,i088,chimp,6,East,2018,East__2018,0,163.25,0,0,783,2230,0,0,F,F,4,FALSE,FALSE
i103,i088,chimp,6,East,2018,East__2018,0,226.166666666667,1200,3,1182,2747,0,2,M,F,4,FALSE,FALSE
i125,i088,chimp,6,East,2018,East__2018,0,278.75,3600,12,1027,2577,0,1,M,F,4,FALSE,FALSE
i049,i088,chimp,6,East,2018,East__2018,0,146.583333333333,240,0,694,2372,0,0,F,F,4,FALSE,FALSE
i112,i088,chimp,6,East,2018,East__2018,0,296.516666666667,7020,7,1112,2716,0,0,M,F,4,FALSE,FALSE
i065,i088,chimp,6,East,2018,East__2018,0,211.616666666667,120,0,941,2686,0,0,F,F,4,FALSE,FALSE
i047,i088,chimp,6,East,2018,East__2018,0,170.466666666667,0,0,895,2316,0,0,F,F,4,FALSE,FALSE
i077,i088,chimp,6,East,2018,East__2018,0,215.65,8040,13,1081,2654,0,0,M,F,4,FALSE,FALSE
i115,i088,chimp,6,East,2018,East__2018,0,171.3,960,0,801,2489,0,0,F,F,4,FALSE,FALSE
i056,i088,chimp,6,East,2018,East__2018,0,146.55,0,0,791,2652,0,0,F,F,4,FALSE,FALSE
i053,i088,chimp,6,East,2018,East__2018,0,152.816666666667,1500,2,1178,2672,0,0,M,F,4,FALSE,FALSE
i100,i088,chimp,6,East,2018,East__2018,0,100.868333333333,120,1,1010,2528,0,0,M,F,4,FALSE,FALSE
i036,i088,chimp,6,East,2018,East__2018,0,108.217222222222,1140,0,1206,2659,0,0,M,F,4,FALSE,FALSE
i103,i124,chimp,6,East,2018,East__2018,0,250.983333333333,900,2,962,2866,0,2,M,F,4,FALSE,FALSE
i125,i124,chimp,6,East,2018,East__2018,0,303.566666666667,1560,0,826,2677,0,1,M,F,4,FALSE,FALSE
i049,i124,chimp,6,East,2018,East__2018,0,171.4,0,0,805,2160,0,1,F,F,4,FALSE,FALSE
i112,i124,chimp,6,East,2018,East__2018,0,321.333333333333,2040,0,927,2800,0,0,M,F,4,FALSE,FALSE
i065,i124,chimp,6,East,2018,East__2018,0,236.433333333333,240,0,1005,2521,0,0,F,F,4,FALSE,FALSE
i047,i124,chimp,6,East,2018,East__2018,0,195.283333333333,180,0,729,2381,0,0,F,F,4,FALSE,FALSE
i077,i124,chimp,6,East,2018,East__2018,0,240.466666666667,240,1,914,2720,0,0,M,F,4,FALSE,FALSE
i115,i124,chimp,6,East,2018,East__2018,0,196.116666666667,600,0,806,2383,0,0,F,F,4,FALSE,FALSE
i056,i124,chimp,6,East,2018,East__2018,0,171.366666666667,0,0,789,2553,0,0,F,F,4,FALSE,FALSE
i053,i124,chimp,6,East,2018,East__2018,0,177.633333333333,120,5,962,2787,1,0,M,F,4,FALSE,FALSE
i100,i124,chimp,6,East,2018,East__2018,1,125.685,4966,1,1358,2079,1,3,M,F,4,FALSE,FALSE
i036,i124,chimp,6,East,2018,East__2018,0,133.033888888889,345,0,1046,2718,0,0,M,F,4,FALSE,FALSE
i125,i103,chimp,6,East,2018,East__2018,0,366.483333333333,23160,9,1536,2883,1,1,M,M,4,FALSE,FALSE
i049,i103,chimp,6,East,2018,East__2018,0,234.316666666667,2400,5,898,2983,0,0,F,M,4,FALSE,FALSE
i112,i103,chimp,6,East,2018,East__2018,0,384.25,10980,6,1635,3008,2,4,M,M,4,FALSE,FALSE
i065,i103,chimp,6,East,2018,East__2018,0,299.35,4620,4,1240,3202,0,3,F,M,4,FALSE,FALSE
i047,i103,chimp,6,East,2018,East__2018,0,258.2,5700,4,1087,2939,0,2,F,M,4,FALSE,FALSE
i077,i103,chimp,6,East,2018,East__2018,0,303.383333333333,29580,1,1720,2830,0,5,M,M,4,FALSE,FALSE
i115,i103,chimp,6,East,2018,East__2018,0,259.033333333333,2220,0,1029,3076,0,0,F,M,4,FALSE,FALSE
i056,i103,chimp,6,East,2018,East__2018,0,234.283333333333,3000,0,1094,3164,0,3,F,M,4,FALSE,FALSE
i053,i103,chimp,6,East,2018,East__2018,0,240.55,2880,3,1583,3082,0,1,M,M,4,FALSE,FALSE
i100,i103,chimp,6,East,2018,East__2018,0,188.601666666667,918,0,1384,2969,0,0,M,M,4,FALSE,FALSE
i036,i103,chimp,6,East,2018,East__2018,0,195.950555555556,1489,3,1554,3126,0,1,M,M,4,FALSE,FALSE
i049,i125,chimp,6,East,2018,East__2018,0,286.9,1740,12,826,2730,1,0,F,M,4,FALSE,FALSE
i112,i125,chimp,6,East,2018,East__2018,0,436.833333333333,7920,3,1424,2894,1,1,M,M,4,FALSE,FALSE
i065,i125,chimp,6,East,2018,East__2018,0,351.933333333333,1380,4,1047,3070,1,0,F,M,4,FALSE,FALSE
i047,i125,chimp,6,East,2018,East__2018,0,310.783333333333,3480,2,881,2820,0,0,F,M,4,FALSE,FALSE
i077,i125,chimp,6,East,2018,East__2018,0,355.966666666667,8460,10,1378,2847,2,4,M,M,4,FALSE,FALSE
i115,i125,chimp,6,East,2018,East__2018,0,311.616666666667,1320,7,869,2911,1,0,F,M,4,FALSE,FALSE
i056,i125,chimp,6,East,2018,East__2018,0,286.866666666667,1740,0,885,3048,0,1,F,M,4,FALSE,FALSE
i053,i125,chimp,6,East,2018,East__2018,0,293.133333333333,3060,5,1293,3047,0,0,M,M,4,FALSE,FALSE
i100,i125,chimp,6,East,2018,East__2018,0,241.185,1314,4,1158,2870,0,0,M,M,4,FALSE,FALSE
i036,i125,chimp,6,East,2018,East__2018,0,248.533888888889,3820,7,1316,3039,0,0,M,M,4,FALSE,FALSE
i112,i049,chimp,6,East,2018,East__2018,0,304.666666666667,3360,10,921,2859,0,0,M,F,4,FALSE,FALSE
i065,i049,chimp,6,East,2018,East__2018,0,219.766666666667,360,1,982,2597,0,0,F,F,4,FALSE,FALSE
i047,i049,chimp,6,East,2018,East__2018,0,178.616666666667,480,0,735,2428,0,0,F,F,4,FALSE,FALSE
i077,i049,chimp,6,East,2018,East__2018,0,223.8,720,9,867,2820,0,0,M,F,4,FALSE,FALSE
i115,i049,chimp,6,East,2018,East__2018,0,179.45,120,0,918,2324,0,0,F,F,4,FALSE,FALSE
i056,i049,chimp,6,East,2018,East__2018,0,154.7,60,0,906,2489,0,0,F,F,4,FALSE,FALSE
i053,i049,chimp,6,East,2018,East__2018,0,160.966666666667,1200,4,892,2910,0,0,M,F,4,FALSE,FALSE
i100,i049,chimp,6,East,2018,East__2018,0,109.018333333333,19,1,964,2526,0,0,M,F,4,FALSE,FALSE
i036,i049,chimp,6,East,2018,East__2018,0,116.367222222222,788,0,1025,2792,0,0,M,F,4,FALSE,FALSE
i065,i112,chimp,6,East,2018,East__2018,0,369.7,1740,9,1134,3207,2,0,F,M,4,FALSE,FALSE
i047,i112,chimp,6,East,2018,East__2018,0,328.55,600,5,1023,2902,0,0,F,M,4,FALSE,FALSE
i077,i112,chimp,6,East,2018,East__2018,0,373.733333333333,6480,2,1579,2870,4,4,M,M,4,TRUE,FALSE
i115,i112,chimp,6,East,2018,East__2018,0,329.383333333333,960,2,976,3028,0,0,F,M,4,TRUE,FALSE
i056,i112,chimp,6,East,2018,East__2018,0,304.633333333333,6600,1,1059,3098,0,1,F,M,4,FALSE,FALSE
i053,i112,chimp,6,East,2018,East__2018,0,310.9,3900,2,1579,2985,0,0,M,M,4,FALSE,FALSE
i100,i112,chimp,6,East,2018,East__2018,0,258.951666666667,1250,2,1307,2945,0,0,M,M,4,FALSE,FALSE
i036,i112,chimp,6,East,2018,East__2018,0,266.300555555556,2287,1,1417,3162,0,0,M,M,4,FALSE,FALSE
i047,i065,chimp,6,East,2018,East__2018,0,243.65,480,0,1105,2619,0,0,F,F,4,FALSE,TRUE
i077,i065,chimp,6,East,2018,East__2018,0,288.833333333333,1200,6,1117,3131,1,2,M,F,4,FALSE,FALSE
i115,i065,chimp,6,East,2018,East__2018,0,244.483333333333,1800,1,1303,2500,4,1,F,F,4,FALSE,FALSE
i056,i065,chimp,6,East,2018,East__2018,0,219.733333333333,360,0,1243,2713,0,1,F,F,4,FALSE,FALSE
i053,i065,chimp,6,East,2018,East__2018,0,226,780,1,1287,3076,0,0,M,F,4,FALSE,TRUE
i100,i065,chimp,6,East,2018,East__2018,0,174.051666666667,83,0,1214,2837,0,0,M,F,4,FALSE,TRUE
i036,i065,chimp,6,East,2018,East__2018,1,181.400555555556,6006,0,1869,2509,0,2,M,F,4,FALSE,TRUE
i077,i047,chimp,6,East,2018,East__2018,0,247.683333333333,1980,5,953,2879,0,1,M,F,4,FALSE,FALSE
i115,i047,chimp,6,East,2018,East__2018,0,203.333333333333,0,0,937,2450,0,0,F,F,4,FALSE,FALSE
i056,i047,chimp,6,East,2018,East__2018,0,178.583333333333,60,0,1117,2423,0,1,F,F,4,FALSE,FALSE
i053,i047,chimp,6,East,2018,East__2018,0,184.85,600,2,1156,2791,0,0,M,F,4,FALSE,TRUE
i100,i047,chimp,6,East,2018,East__2018,0,132.901666666667,270,0,933,2702,0,0,M,F,4,FALSE,TRUE
i036,i047,chimp,6,East,2018,East__2018,0,140.250555555556,91,1,1237,2725,0,0,M,F,4,FALSE,TRUE
i115,i077,chimp,6,East,2018,East__2018,0,248.516666666667,3060,4,974,2937,0,0,F,M,4,TRUE,FALSE
i056,i077,chimp,6,East,2018,East__2018,0,223.766666666667,1980,5,1006,3058,0,1,F,M,4,FALSE,FALSE
i053,i077,chimp,6,East,2018,East__2018,0,230.033333333333,1440,7,1410,3061,1,0,M,M,4,FALSE,FALSE
i100,i077,chimp,6,East,2018,East__2018,0,178.085,600,6,1270,2889,0,0,M,M,4,FALSE,FALSE
i036,i077,chimp,6,East,2018,East__2018,0,185.433888888889,1670,5,1421,3065,0,0,M,M,4,FALSE,FALSE
i056,i115,chimp,6,East,2018,East__2018,0,179.416666666667,60,0,1093,2526,0,0,F,F,4,FALSE,FALSE
i053,i115,chimp,6,East,2018,East__2018,0,185.683333333333,180,6,1120,2906,0,0,M,F,4,FALSE,FALSE
i100,i115,chimp,6,East,2018,East__2018,0,133.735,0,0,976,2738,0,0,M,F,4,FALSE,FALSE
i036,i115,chimp,6,East,2018,East__2018,0,141.083888888889,29,0,1327,2714,0,1,M,F,4,FALSE,FALSE
i053,i056,chimp,6,East,2018,East__2018,0,160.933333333333,420,2,1172,3007,0,0,M,F,4,FALSE,FALSE
i100,i056,chimp,6,East,2018,East__2018,0,108.985,0,1,1002,2865,0,0,M,F,4,FALSE,FALSE
i036,i056,chimp,6,East,2018,East__2018,0,116.333888888889,0,0,1294,2900,0,0,M,F,4,FALSE,FALSE
i100,i053,chimp,6,East,2018,East__2018,0,115.251666666667,0,0,1321,2953,1,0,M,M,4,FALSE,TRUE
i036,i053,chimp,6,East,2018,East__2018,0,122.600555555556,796,0,1562,3039,0,0,M,M,4,FALSE,TRUE
i036,i100,chimp,6,East,2018,East__2018,0,70.6522222222222,88,0,1401,2888,0,0,M,M,4,FALSE,TRUE
i025,i067,chimp,4,Kanyawara,2016,Kanyawara__2016,0,286.433333333333,0,0,198,3130,0,0,F,F,1,FALSE,FALSE
i025,i110,chimp,4,Kanyawara,2016,Kanyawara__2016,0,442.966666666667,0,0,952,4058,0,0,F,F,1,FALSE,TRUE
i025,i043,chimp,4,Kanyawara,2016,Kanyawara__2016,0,374.7,0,0,1013,3629,0,0,F,M,1,FALSE,FALSE
i025,i102,chimp,4,Kanyawara,2016,Kanyawara__2016,0,491.433333333333,240,0,948,4210,1,0,F,F,1,FALSE,FALSE
i025,i092,chimp,4,Kanyawara,2016,Kanyawara__2016,0,394.816666666667,180,10,1338,3864,0,0,F,M,1,FALSE,TRUE
i025,i137,chimp,4,Kanyawara,2016,Kanyawara__2016,0,335.933333333333,0,0,696,3407,0,0,F,F,1,FALSE,FALSE
i025,i089,chimp,4,Kanyawara,2016,Kanyawara__2016,0,349.033333333333,0,1,668,3361,0,0,F,F,1,FALSE,TRUE
i025,i003,chimp,4,Kanyawara,2016,Kanyawara__2016,0,381.583333333333,0,0,670,3306,0,0,F,F,1,FALSE,TRUE
i025,i014,chimp,4,Kanyawara,2016,Kanyawara__2016,0,393.15,1080,3,934,3562,0,0,F,M,1,FALSE,FALSE
i025,i063,chimp,4,Kanyawara,2016,Kanyawara__2016,0,323.2,0,0,594,3562,1,0,F,F,1,FALSE,FALSE
i025,i081,chimp,4,Kanyawara,2016,Kanyawara__2016,0,328.216666666667,0,3,751,3666,0,0,F,F,1,FALSE,FALSE
i025,i097,chimp,4,Kanyawara,2016,Kanyawara__2016,0,373.15,0,0,285,3201,0,0,F,F,1,FALSE,FALSE
i025,i002,chimp,4,Kanyawara,2016,Kanyawara__2016,0,543.8,0,1,985,4360,0,0,F,F,1,FALSE,TRUE
i025,i064,chimp,4,Kanyawara,2016,Kanyawara__2016,0,398.766666666667,420,1,786,3930,0,0,F,M,1,FALSE,FALSE
i025,i019,chimp,4,Kanyawara,2016,Kanyawara__2016,0,240.216666666667,0,1,271,1396,0,0,F,F,1,FALSE,TRUE
i106,i025,chimp,4,Kanyawara,2016,Kanyawara__2016,1,459.783333333333,5040,0,1666,4140,0,0,M,F,1,FALSE,FALSE
i106,i067,chimp,4,Kanyawara,2016,Kanyawara__2016,0,352.116666666667,420,0,260,3754,0,0,M,F,1,FALSE,FALSE
i106,i110,chimp,4,Kanyawara,2016,Kanyawara__2016,0,508.65,2400,6,1119,4577,0,0,M,F,1,FALSE,FALSE
i106,i043,chimp,4,Kanyawara,2016,Kanyawara__2016,0,440.383333333333,2940,8,1310,4018,0,0,M,M,1,FALSE,FALSE
i106,i102,chimp,4,Kanyawara,2016,Kanyawara__2016,0,557.116666666667,1140,4,1075,4769,0,0,M,F,1,FALSE,FALSE
i106,i092,chimp,4,Kanyawara,2016,Kanyawara__2016,0,460.5,4140,3,1481,4407,0,0,M,M,1,FALSE,FALSE
i106,i137,chimp,4,Kanyawara,2016,Kanyawara__2016,0,401.616666666667,120,2,648,4141,0,0,M,F,1,FALSE,FALSE
i106,i089,chimp,4,Kanyawara,2016,Kanyawara__2016,0,414.716666666667,300,5,544,4171,0,0,M,F,1,FALSE,FALSE
i106,i003,chimp,4,Kanyawara,2016,Kanyawara__2016,0,447.266666666667,240,3,540,4122,0,0,M,F,1,FALSE,FALSE
i106,i014,chimp,4,Kanyawara,2016,Kanyawara__2016,0,458.833333333333,14940,17,1169,4013,0,0,M,M,1,FALSE,FALSE
i106,i063,chimp,4,Kanyawara,2016,Kanyawara__2016,0,388.883333333333,840,4,737,4105,0,0,M,F,1,FALSE,FALSE
i106,i081,chimp,4,Kanyawara,2016,Kanyawara__2016,0,393.9,2760,4,854,4249,0,0,M,F,1,FALSE,FALSE
i106,i097,chimp,4,Kanyawara,2016,Kanyawara__2016,0,438.833333333333,1200,1,323,3849,0,0,M,F,1,FALSE,FALSE
i106,i002,chimp,4,Kanyawara,2016,Kanyawara__2016,0,609.483333333333,1380,4,1074,4957,0,0,M,F,1,FALSE,FALSE
i106,i064,chimp,4,Kanyawara,2016,Kanyawara__2016,0,464.45,3180,2,1187,4215,0,0,M,M,1,FALSE,FALSE
i106,i019,chimp,4,Kanyawara,2016,Kanyawara__2016,0,305.9,960,0,265,1555,0,0,M,F,1,FALSE,FALSE
i046,i025,chimp,4,Kanyawara,2016,Kanyawara__2016,1,353.25,8220,1,2049,3562,0,0,M,F,1,FALSE,FALSE
i046,i106,chimp,4,Kanyawara,2016,Kanyawara__2016,1,418.933333333333,4200,3,2258,4039,0,0,M,M,1,FALSE,FALSE
i046,i067,chimp,4,Kanyawara,2016,Kanyawara__2016,0,245.583333333333,120,1,235,3584,0,0,M,F,1,FALSE,FALSE
i046,i110,chimp,4,Kanyawara,2016,Kanyawara__2016,0,402.116666666667,2220,10,1145,4356,0,0,M,F,1,FALSE,FALSE
i046,i043,chimp,4,Kanyawara,2016,Kanyawara__2016,0,333.85,60,0,1279,3854,0,0,M,M,1,TRUE,FALSE
i046,i102,chimp,4,Kanyawara,2016,Kanyawara__2016,0,450.583333333333,1740,5,1154,4495,0,0,M,F,1,FALSE,FALSE
i046,i092,chimp,4,Kanyawara,2016,Kanyawara__2016,0,353.966666666667,300,1,1494,4199,0,0,M,M,1,FALSE,FALSE
i046,i137,chimp,4,Kanyawara,2016,Kanyawara__2016,0,295.083333333333,0,0,763,3831,0,0,M,F,1,FALSE,FALSE
i046,i089,chimp,4,Kanyawara,2016,Kanyawara__2016,0,308.183333333333,480,1,688,3832,0,0,M,F,1,FALSE,FALSE
