"individual1","individual2","dyadID","food","foraging_group_membership","foraging_help","friendship","sex1","sex2","partners","kin"
"SB146","SB53","SB146_SB53",0,0,0,0,"m","f",0,0
"SB66","SB53","SB53_SB66",0,0,0,0,"m","f",0,0
"SB133","SB53","SB133_SB53",0,0,0,0,"m","f",0,0
"SB52","SB53","SB52_SB53",2,2,2,0,"m","f",1,0
"SB17","SB53","SB17_SB53",0,0,0,0,"f","f",0,0
"SB118","SB53","SB118_SB53",0,0,0,0,"f","f",0,0
"SB114","SB53","SB114_SB53",0,0,0,0,"f","f",0,0
"SB176","SB53","SB176_SB53",0,0,0,0,"m","f",0,0
"SB179","SB53","SB179_SB53",0,0,0,0,"f","f",0,0
"SB178","SB53","SB178_SB53",0,0,0,0,"m","f",0,0
"SB67","SB53","SB53_SB67",0,0,0,0,"f","f",0,0
"SB154","SB53","SB154_SB53",0,0,0,0,"m","f",0,0
"SB68","SB53","SB53_SB68",0,0,0,0,"m","f",0,0
"SB75","SB53","SB53_SB75",0,0,0,0,"f","f",0,0
"SB65","SB53","SB53_SB65",0,0,0,0,"f","f",0,0
"SB74","SB53","SB53_SB74",0,0,0,0,"m","f",0,0
"SB82","SB53","SB53_SB82",0,0,0,0,"m","f",0,0
"SB18","SB53","SB18_SB53",0,0,0,0,"m","f",0,0
"SB124","SB53","SB124_SB53",0,0,0,0,"m","f",0,0
"SB26","SB53","SB26_SB53",0,0,0,0,"m","f",0,0
"SB33","SB53","SB33_SB53",2,2,2,0,"m","f",0,0
"SB1","SB53","SB1_SB53",0,0,0,0,"m","f",0,0
"SB38","SB53","SB38_SB53",0,0,0,0,"m","f",0,0
"SB10","SB53","SB10_SB53",1,0,0,0,"m","f",0,0
"SB102","SB53","SB102_SB53",0,0,0,0,"m","f",0,0
"SB106","SB53","SB106_SB53",0,0,0,0,"m","f",0,0
"SB116","SB53","SB116_SB53",0,0,0,0,"m","f",0,0
"SB88","SB53","SB53_SB88",0,0,0,0,"m","f",0,0
"SB80","SB53","SB53_SB80",0,0,0,0,"f","f",0,0
"SB79","SB53","SB53_SB79",0,0,0,0,"m","f",0,0
"SB57","SB11","SB11_SB57",0,0,0,0,"m","f",0,0
"SB146","SB11","SB11_SB146",0,0,0,0,"m","f",0,0
"SB66","SB11","SB11_SB66",0,0,0,0,"m","f",0,0.03125
"SB133","SB11","SB11_SB133",0,0,0,0,"m","f",0,0
"SB52","SB11","SB11_SB52",0,0,0,0,"m","f",0,0
"SB17","SB11","SB11_SB17",0,0,0,0,"f","f",0,0
"SB118","SB11","SB11_SB118",0,0,0,0,"f","f",0,0
"SB114","SB11","SB11_SB114",0,0,0,0,"f","f",0,0
"SB176","SB11","SB11_SB176",0,0,0,0,"m","f",0,0
"SB179","SB11","SB11_SB179",0,0,0,0,"f","f",0,0
"SB178","SB11","SB11_SB178",0,0,0,0,"m","f",0,0
"SB67","SB11","SB11_SB67",0,0,0,0,"f","f",0,0
"SB154","SB11","SB11_SB154",0,0,0,0,"m","f",0,0
"SB68","SB11","SB11_SB68",0,0,0,0,"m","f",0,0.015625
"SB75","SB11","SB11_SB75",0,0,0,0,"f","f",0,0.03125
"SB65","SB11","SB11_SB65",0,0,0,0,"f","f",0,0.0625
"SB74","SB11","SB11_SB74",0,0,0,0,"m","f",0,0
"SB82","SB11","SB11_SB82",0,0,0,0,"m","f",0,0.03125
"SB18","SB11","SB11_SB18",0,0,0,0,"m","f",0,0
"SB124","SB11","SB11_SB124",0,0,0,0,"m","f",0,0
"SB26","SB11","SB11_SB26",0,0,0,0,"m","f",0,0
"SB33","SB11","SB11_SB33",0,0,0,0,"m","f",0,0
"SB1","SB11","SB1_SB11",0,0,0,0,"m","f",0,0.5
"SB38","SB11","SB11_SB38",0,0,0,0,"m","f",0,0
"SB10","SB11","SB10_SB11",1,2,4,0,"m","f",1,0
"SB102","SB11","SB102_SB11",0,0,0,0,"m","f",0,0
"SB106","SB11","SB106_SB11",0,0,0,0,"m","f",0,0
"SB116","SB11","SB11_SB116",0,0,0,0,"m","f",0,0
"SB88","SB11","SB11_SB88",0,0,0,0,"m","f",0,0
"SB80","SB11","SB11_SB80",0,0,0,0,"f","f",0,0
"SB79","SB11","SB11_SB79",0,0,0,0,"m","f",0,0
"SB146","SB57","SB146_SB57",0,0,0,0,"m","m",0,0.5
"SB66","SB57","SB57_SB66",0,0,0,0,"m","m",0,0.0625
"SB133","SB57","SB133_SB57",0,0,0,0,"m","m",0,0
"SB52","SB57","SB52_SB57",0,0,0,0,"m","m",0,0.125
"SB17","SB57","SB17_SB57",0,0,0,0,"f","m",0,0
"SB118","SB57","SB118_SB57",0,0,0,0,"f","m",0,0
"SB114","SB57","SB114_SB57",0,0,0,0,"f","m",0,0
"SB176","SB57","SB176_SB57",0,0,0,0,"m","m",0,0
"SB179","SB57","SB179_SB57",0,0,0,0,"f","m",0,0
"SB178","SB57","SB178_SB57",0,0,0,0,"m","m",0,0
"SB67","SB57","SB57_SB67",0,0,0,0,"f","m",0,0
"SB154","SB57","SB154_SB57",0,0,0,0,"m","m",0,0
"SB68","SB57","SB57_SB68",0,0,0,0,"m","m",0,0.03125
"SB75","SB57","SB57_SB75",0,0,0,0,"f","m",0,0
"SB65","SB57","SB57_SB65",0,0,0,0,"f","m",0,0
"SB74","SB57","SB57_SB74",0,0,0,0,"m","m",0,0
"SB82","SB57","SB57_SB82",0,0,0,0,"m","m",0,0.0625
"SB18","SB57","SB18_SB57",0,0,0,0,"m","m",0,0
"SB124","SB57","SB124_SB57",0,0,0,0,"m","m",0,0.0625
"SB26","SB57","SB26_SB57",0,0,0,0,"m","m",0,0
"SB33","SB57","SB33_SB57",0,0,0,0,"m","m",0,0.125
"SB1","SB57","SB1_SB57",0,0,0,0,"m","m",0,0
"SB38","SB57","SB38_SB57",0,0,0,0,"m","m",0,0
"SB10","SB57","SB10_SB57",0,0,0,0,"m","m",0,0
"SB102","SB57","SB102_SB57",0,0,0,0,"m","m",0,0
"SB106","SB57","SB106_SB57",0,0,0,0,"m","m",0,0
"SB116","SB57","SB116_SB57",0,0,0,0,"m","m",0,0
"SB88","SB57","SB57_SB88",0,0,0,0,"m","m",0,0
"SB80","SB57","SB57_SB80",0,0,0,0,"f","m",0,0
"SB79","SB57","SB57_SB79",0,0,0,0,"m","m",0,0
"SB66","SB146","SB146_SB66",0,0,0,0,"m","m",0,0.03125
"SB133","SB146","SB133_SB146",0,0,0,0,"m","m",0,0
"SB52","SB146","SB146_SB52",0,0,0,0,"m","m",0,0.0625
"SB17","SB146","SB146_SB17",0,0,0,0,"f","m",0,0
"SB118","SB146","SB118_SB146",0,0,0,0,"f","m",0,0
"SB114","SB146","SB114_SB146",0,0,0,0,"f","m",0,0
"SB176","SB146","SB146_SB176",0,0,0,0,"m","m",0,0
"SB179","SB146","SB146_SB179",0,0,0,0,"f","m",0,0
"SB178","SB146","SB146_SB178",0,0,0,0,"m","m",0,0
"SB67","SB146","SB146_SB67",0,0,0,0,"f","m",0,0
"SB154","SB146","SB146_SB154",0,0,0,0,"m","m",0,0
"SB68","SB146","SB146_SB68",0,0,0,0,"m","m",0,0.015625
"SB75","SB146","SB146_SB75",0,0,0,0,"f","m",0,0
"SB65","SB146","SB146_SB65",0,0,0,0,"f","m",0,0
"SB74","SB146","SB146_SB74",0,0,0,0,"m","m",0,0
"SB82","SB146","SB146_SB82",0,0,0,0,"m","m",0,0.03125
"SB18","SB146","SB146_SB18",0,0,0,0,"m","m",0,0
"SB124","SB146","SB124_SB146",0,0,0,0,"m","m",0,0.03125
"SB26","SB146","SB146_SB26",0,0,0,1,"m","m",0,0
"SB33","SB146","SB146_SB33",0,0,0,2,"m","m",0,0.0625
"SB1","SB146","SB1_SB146",0,1,0,1,"m","m",0,0
"SB38","SB146","SB146_SB38",0,0,0,0,"m","m",0,0
"SB10","SB146","SB10_SB146",0,0,0,2,"m","m",0,0
"SB102","SB146","SB102_SB146",0,0,0,0,"m","m",0,0
"SB106","SB146","SB106_SB146",0,0,0,0,"m","m",0,0
"SB116","SB146","SB116_SB146",0,0,0,0,"m","m",0,0
"SB88","SB146","SB146_SB88",0,0,0,0,"m","m",0,0
"SB80","SB146","SB146_SB80",0,0,0,0,"f","m",0,0
"SB79","SB146","SB146_SB79",0,0,0,0,"m","m",0,0
"SB133","SB66","SB133_SB66",0,0,0,0,"m","m",0,0
"SB52","SB66","SB52_SB66",0,0,0,0,"m","m",0,0.03125
"SB17","SB66","SB17_SB66",0,0,0,0,"f","m",0,0
"SB118","SB66","SB118_SB66",0,0,0,0,"f","m",0,0
"SB114","SB66","SB114_SB66",0,0,0,0,"f","m",0,0
"SB176","SB66","SB176_SB66",0,0,0,0,"m","m",0,0
"SB179","SB66","SB179_SB66",0,0,0,0,"f","m",0,0
"SB178","SB66","SB178_SB66",0,0,0,0,"m","m",0,0
"SB67","SB66","SB66_SB67",0,1,0,0,"f","m",1,0
"SB154","SB66","SB154_SB66",0,0,0,0,"m","m",0,0
"SB68","SB66","SB66_SB68",0,1,0,0,"m","m",0,0.5
"SB75","SB66","SB66_SB75",0,0,0,0,"f","m",0,0.0625
"SB65","SB66","SB65_SB66",0,0,0,0,"f","m",0,0.5
"SB74","SB66","SB66_SB74",0,0,0,0,"m","m",0,0
"SB82","SB66","SB66_SB82",0,0,0,0,"m","m",0,0.5
"SB18","SB66","SB18_SB66",0,0,0,0,"m","m",0,0
"SB124","SB66","SB124_SB66",0,0,0,0,"m","m",0,0.03125
"SB26","SB66","SB26_SB66",0,0,0,0,"m","m",0,0
"SB33","SB66","SB33_SB66",0,0,0,0,"m","m",0,0.03125
"SB1","SB66","SB1_SB66",0,0,0,0,"m","m",0,0.03125
"SB38","SB66","SB38_SB66",0,0,0,0,"m","m",0,0
"SB10","SB66","SB10_SB66",0,0,0,0,"m","m",0,0
"SB102","SB66","SB102_SB66",0,0,0,0,"m","m",0,0
"SB106","SB66","SB106_SB66",0,0,0,0,"m","m",0,0
"SB116","SB66","SB116_SB66",0,0,0,0,"m","m",0,0
"SB88","SB66","SB66_SB88",0,0,0,0,"m","m",0,0
"SB80","SB66","SB66_SB80",1,0,0,0,"f","m",0,0
"SB79","SB66","SB66_SB79",0,0,0,0,"m","m",0,0
"SB52","SB133","SB133_SB52",0,0,0,0,"m","m",0,0
"SB17","SB133","SB133_SB17",0,0,0,0,"f","m",0,0
"SB118","SB133","SB118_SB133",0,0,0,0,"f","m",0,0
"SB114","SB133","SB114_SB133",0,0,0,0,"f","m",0,0
"SB176","SB133","SB133_SB176",0,0,0,0,"m","m",0,0
"SB179","SB133","SB133_SB179",0,0,0,0,"f","m",0,0
"SB178","SB133","SB133_SB178",0,0,0,0,"m","m",0,0.25
"SB67","SB133","SB133_SB67",0,0,0,0,"f","m",0,0
"SB154","SB133","SB133_SB154",0,3,2,1,"m","m",0,0.5
"SB68","SB133","SB133_SB68",0,0,0,0,"m","m",0,0
"SB75","SB133","SB133_SB75",0,0,0,0,"f","m",0,0
"SB65","SB133","SB133_SB65",0,0,0,0,"f","m",0,0
"SB74","SB133","SB133_SB74",0,0,0,0,"m","m",0,0
"SB82","SB133","SB133_SB82",0,0,0,0,"m","m",0,0
"SB18","SB133","SB133_SB18",0,0,0,0,"m","m",0,0
"SB124","SB133","SB124_SB133",0,0,0,0,"m","m",0,0
"SB26","SB133","SB133_SB26",0,0,0,0,"m","m",0,0
"SB33","SB133","SB133_SB33",0,0,0,0,"m","m",0,0
"SB1","SB133","SB1_SB133",0,0,0,0,"m","m",0,0
"SB38","SB133","SB133_SB38",0,0,0,0,"m","m",0,0
"SB10","SB133","SB10_SB133",0,0,0,0,"m","m",0,0
"SB102","SB133","SB102_SB133",0,0,0,0,"m","m",0,0.03125
"SB106","SB133","SB106_SB133",0,0,0,0,"m","m",0,0
"SB116","SB133","SB116_SB133",0,0,0,0,"m","m",0,0
"SB88","SB133","SB133_SB88",0,0,0,0,"m","m",0,0
"SB80","SB133","SB133_SB80",0,0,0,0,"f","m",0,0
"SB79","SB133","SB133_SB79",0,0,0,0,"m","m",0,0
"SB17","SB52","SB17_SB52",0,0,0,0,"f","m",0,0
"SB118","SB52","SB118_SB52",0,0,0,0,"f","m",0,0
"SB114","SB52","SB114_SB52",0,0,0,0,"f","m",0,0
"SB176","SB52","SB176_SB52",0,0,0,0,"m","m",0,0
"SB179","SB52","SB179_SB52",0,0,0,0,"f","m",0,0
"SB178","SB52","SB178_SB52",0,0,0,0,"m","m",0,0
"SB67","SB52","SB52_SB67",0,0,0,0,"f","m",0,0
"SB154","SB52","SB154_SB52",0,0,0,0,"m","m",0,0
"SB68","SB52","SB52_SB68",0,0,0,0,"m","m",0,0.015625
"SB75","SB52","SB52_SB75",0,0,0,0,"f","m",0,0
"SB65","SB52","SB52_SB65",0,0,0,0,"f","m",0,0
"SB74","SB52","SB52_SB74",0,0,0,0,"m","m",0,0
"SB82","SB52","SB52_SB82",0,0,0,0,"m","m",0,0.03125
"SB18","SB52","SB18_SB52",0,0,0,0,"m","m",0,0
"SB124","SB52","SB124_SB52",0,0,0,0,"m","m",0,0.03125
"SB26","SB52","SB26_SB52",0,0,0,0,"m","m",0,0
"SB33","SB52","SB33_SB52",1,4,4,2,"m","m",0,0.5
"SB1","SB52","SB1_SB52",0,0,0,0,"m","m",0,0
"SB38","SB52","SB38_SB52",0,2,0,2,"m","m",0,0
"SB10","SB52","SB10_SB52",0,0,0,1,"m","m",0,0
"SB102","SB52","SB102_SB52",0,0,0,0,"m","m",0,0
"SB106","SB52","SB106_SB52",0,0,0,0,"m","m",0,0
"SB116","SB52","SB116_SB52",0,0,0,0,"m","m",0,0
"SB88","SB52","SB52_SB88",0,0,0,0,"m","m",0,0
"SB80","SB52","SB52_SB80",0,0,0,0,"f","m",0,0
"SB79","SB52","SB52_SB79",0,0,0,0,"m","m",0,0
"SB118","SB17","SB118_SB17",0,0,0,0,"f","f",0,0
"SB114","SB17","SB114_SB17",0,0,0,0,"f","f",0,0
"SB176","SB17","SB17_SB176",0,0,0,0,"m","f",0,0
"SB179","SB17","SB17_SB179",0,0,0,0,"f","f",0,0
"SB178","SB17","SB17_SB178",0,0,0,0,"m","f",0,0
"SB67","SB17","SB17_SB67",0,0,0,0,"f","f",0,0
"SB154","SB17","SB154_SB17",0,0,0,0,"m","f",0,0
"SB68","SB17","SB17_SB68",0,0,0,0,"m","f",0,0
"SB75","SB17","SB17_SB75",0,0,0,0,"f","f",0,0
"SB65","SB17","SB17_SB65",0,0,0,0,"f","f",0,0
"SB74","SB17","SB17_SB74",0,0,0,0,"m","f",0,0
"SB82","SB17","SB17_SB82",0,0,0,0,"m","f",0,0
"SB18","SB17","SB17_SB18",0,0,0,0,"m","f",0,0.5
"SB124","SB17","SB124_SB17",0,0,0,0,"m","f",0,0
"SB26","SB17","SB17_SB26",1,0,0,0,"m","f",0,0.5
"SB33","SB17","SB17_SB33",0,0,0,0,"m","f",0,0
"SB1","SB17","SB1_SB17",0,0,0,0,"m","f",0,0
"SB38","SB17","SB17_SB38",0,0,0,0,"m","f",0,0
"SB10","SB17","SB10_SB17",0,0,0,0,"m","f",0,0
"SB102","SB17","SB102_SB17",0,0,0,0,"m","f",0,0
"SB106","SB17","SB106_SB17",0,0,0,0,"m","f",0,0
"SB116","SB17","SB116_SB17",0,0,0,0,"m","f",0,0
"SB88","SB17","SB17_SB88",0,0,0,0,"m","f",0,0
"SB80","SB17","SB17_SB80",0,0,0,0,"f","f",0,0
"SB79","SB17","SB17_SB79",0,0,0,0,"m","f",0,0
"SB114","SB118","SB114_SB118",1,1,2,1,"f","f",0,0
"SB176","SB118","SB118_SB176",0,0,0,0,"m","f",0,0
"SB179","SB118","SB118_SB179",0,0,0,0,"f","f",0,0
"SB178","SB118","SB118_SB178",0,0,0,0,"m","f",0,0
"SB67","SB118","SB118_SB67",0,0,0,0,"f","f",0,0
"SB154","SB118","SB118_SB154",0,0,0,0,"m","f",0,0
"SB68","SB118","SB118_SB68",0,0,0,0,"m","f",0,0
"SB75","SB118","SB118_SB75",0,0,0,0,"f","f",0,0
"SB65","SB118","SB118_SB65",0,0,0,0,"f","f",0,0
"SB74","SB118","SB118_SB74",0,0,0,0,"m","f",0,0
"SB82","SB118","SB118_SB82",0,0,0,0,"m","f",0,0
"SB18","SB118","SB118_SB18",0,0,0,0,"m","f",0,0
"SB124","SB118","SB118_SB124",0,0,0,0,"m","f",0,0
"SB26","SB118","SB118_SB26",0,0,0,0,"m","f",0,0
"SB33","SB118","SB118_SB33",0,0,0,0,"m","f",0,0
"SB1","SB118","SB1_SB118",0,0,0,0,"m","f",0,0
"SB38","SB118","SB118_SB38",0,0,0,0,"m","f",0,0
"SB10","SB118","SB10_SB118",0,0,0,0,"m","f",0,0
"SB102","SB118","SB102_SB118",0,0,0,0,"m","f",0,0
"SB106","SB118","SB106_SB118",0,0,0,0,"m","f",0,0
"SB116","SB118","SB116_SB118",0,0,0,0,"m","f",0,0
"SB88","SB118","SB118_SB88",1,1,0,0,"m","f",0,0
"SB80","SB118","SB118_SB80",0,0,0,0,"f","f",0,0
"SB79","SB118","SB118_SB79",0,0,0,0,"m","f",0,0
"SB176","SB114","SB114_SB176",0,0,0,0,"m","f",0,0
"SB179","SB114","SB114_SB179",0,0,0,0,"f","f",0,0
"SB178","SB114","SB114_SB178",0,0,0,0,"m","f",0,0
"SB67","SB114","SB114_SB67",0,0,0,0,"f","f",0,0
"SB154","SB114","SB114_SB154",0,0,0,0,"m","f",0,0
"SB68","SB114","SB114_SB68",0,0,0,0,"m","f",0,0
"SB75","SB114","SB114_SB75",0,0,0,0,"f","f",0,0
"SB65","SB114","SB114_SB65",0,0,0,0,"f","f",0,0
"SB74","SB114","SB114_SB74",0,0,0,0,"m","f",0,0
"SB82","SB114","SB114_SB82",0,0,0,0,"m","f",0,0
"SB18","SB114","SB114_SB18",0,0,0,0,"m","f",0,0
"SB124","SB114","SB114_SB124",0,0,0,0,"m","f",0,0
"SB26","SB114","SB114_SB26",0,0,0,0,"m","f",0,0
"SB33","SB114","SB114_SB33",0,0,0,0,"m","f",0,0
"SB1","SB114","SB1_SB114",0,0,0,0,"m","f",0,0
"SB38","SB114","SB114_SB38",0,0,0,0,"m","f",0,0
"SB10","SB114","SB10_SB114",0,0,0,0,"m","f",0,0
"SB102","SB114","SB102_SB114",0,0,0,0,"m","f",0,0
"SB106","SB114","SB106_SB114",1,0,0,0,"m","f",0,0.5
"SB116","SB114","SB114_SB116",0,0,1,1,"m","f",0,0.5
"SB88","SB114","SB114_SB88",0,0,0,1,"m","f",0,0.5
"SB80","SB114","SB114_SB80",0,0,0,0,"f","f",0,0
"SB79","SB114","SB114_SB79",0,0,0,0,"m","f",0,0
"SB179","SB176","SB176_SB179",1,0,0,0,"f","m",0,0
"SB178","SB176","SB176_SB178",0,0,0,0,"m","m",0,0.5
"SB67","SB176","SB176_SB67",0,0,0,0,"f","m",0,0
"SB154","SB176","SB154_SB176",0,0,0,0,"m","m",0,0
"SB68","SB176","SB176_SB68",0,0,0,0,"m","m",0,0
"SB75","SB176","SB176_SB75",0,0,0,0,"f","m",0,0
"SB65","SB176","SB176_SB65",0,0,0,0,"f","m",0,0
"SB74","SB176","SB176_SB74",0,0,0,0,"m","m",0,0
"SB82","SB176","SB176_SB82",0,0,0,0,"m","m",0,0
"SB18","SB176","SB176_SB18",0,0,0,0,"m","m",0,0
"SB124","SB176","SB124_SB176",0,0,0,0,"m","m",0,0
"SB26","SB176","SB176_SB26",0,0,0,0,"m","m",0,0
"SB33","SB176","SB176_SB33",0,0,0,0,"m","m",0,0
"SB1","SB176","SB1_SB176",0,0,0,0,"m","m",0,0
"SB38","SB176","SB176_SB38",0,0,0,0,"m","m",0,0
"SB10","SB176","SB10_SB176",0,0,0,0,"m","m",0,0
"SB102","SB176","SB102_SB176",0,0,0,0,"m","m",0,0
"SB106","SB176","SB106_SB176",0,0,0,0,"m","m",0,0
"SB116","SB176","SB116_SB176",0,0,0,0,"m","m",0,0
"SB88","SB176","SB176_SB88",0,0,0,0,"m","m",0,0
"SB80","SB176","SB176_SB80",0,0,0,0,"f","m",0,0
"SB79","SB176","SB176_SB79",0,0,0,0,"m","m",0,0
"SB178","SB179","SB178_SB179",1,1,0,0,"m","f",1,0
"SB67","SB179","SB179_SB67",0,0,0,0,"f","f",0,0
"SB154","SB179","SB154_SB179",0,0,0,0,"m","f",0,0
"SB68","SB179","SB179_SB68",0,0,0,0,"m","f",0,0
"SB75","SB179","SB179_SB75",0,0,0,0,"f","f",0,0
"SB65","SB179","SB179_SB65",0,0,0,0,"f","f",0,0
"SB74","SB179","SB179_SB74",0,0,0,0,"m","f",0,0
"SB82","SB179","SB179_SB82",0,0,0,0,"m","f",0,0
"SB18","SB179","SB179_SB18",0,0,0,0,"m","f",0,0
"SB124","SB179","SB124_SB179",0,0,0,0,"m","f",0,0
"SB26","SB179","SB179_SB26",0,0,0,0,"m","f",0,0
"SB33","SB179","SB179_SB33",0,0,0,0,"m","f",0,0
"SB1","SB179","SB1_SB179",0,0,0,0,"m","f",0,0
"SB38","SB179","SB179_SB38",0,0,0,0,"m","f",0,0
"SB10","SB179","SB10_SB179",0,0,0,0,"m","f",0,0
"SB102","SB179","SB102_SB179",0,0,0,0,"m","f",0,0
"SB106","SB179","SB106_SB179",0,0,0,0,"m","f",0,0
"SB116","SB179","SB116_SB179",0,0,0,0,"m","f",0,0
"SB88","SB179","SB179_SB88",0,0,0,0,"m","f",0,0
"SB80","SB179","SB179_SB80",0,0,0,0,"f","f",0,0
"SB79","SB179","SB179_SB79",0,0,0,0,"m","f",0,0
"SB67","SB178","SB178_SB67",0,0,0,0,"f","m",0,0
"SB154","SB178","SB154_SB178",0,0,0,1,"m","m",0,0.125
"SB68","SB178","SB178_SB68",0,0,0,0,"m","m",0,0
"SB75","SB178","SB178_SB75",0,0,0,0,"f","m",0,0
"SB65","SB178","SB178_SB65",0,0,0,0,"f","m",0,0
"SB74","SB178","SB178_SB74",0,0,0,0,"m","m",0,0
"SB82","SB178","SB178_SB82",0,0,0,0,"m","m",0,0
"SB18","SB178","SB178_SB18",0,0,0,0,"m","m",0,0
"SB124","SB178","SB124_SB178",0,0,0,0,"m","m",0,0
"SB26","SB178","SB178_SB26",0,0,0,0,"m","m",0,0
"SB33","SB178","SB178_SB33",0,0,0,0,"m","m",0,0
"SB1","SB178","SB1_SB178",0,0,0,0,"m","m",0,0
"SB38","SB178","SB178_SB38",0,0,0,0,"m","m",0,0
"SB10","SB178","SB10_SB178",0,0,0,0,"m","m",0,0
"SB102","SB178","SB102_SB178",0,0,0,0,"m","m",0,0.015625
"SB106","SB178","SB106_SB178",0,0,0,0,"m","m",0,0
"SB116","SB178","SB116_SB178",0,0,0,0,"m","m",0,0
"SB88","SB178","SB178_SB88",0,0,0,0,"m","m",0,0
"SB80","SB178","SB178_SB80",0,0,0,0,"f","m",0,0
"SB79","SB178","SB178_SB79",0,0,0,0,"m","m",0,0
"SB154","SB67","SB154_SB67",0,0,0,0,"m","f",0,0
"SB68","SB67","SB67_SB68",2,1,0,0,"m","f",0,0.5
"SB75","SB67","SB67_SB75",3,3,1,1,"f","f",0,0
"SB65","SB67","SB65_SB67",0,0,0,0,"f","f",0,0
"SB74","SB67","SB67_SB74",0,0,0,0,"m","f",0,0
"SB82","SB67","SB67_SB82",0,0,0,0,"m","f",0,0
"SB18","SB67","SB18_SB67",0,0,0,0,"m","f",0,0
"SB124","SB67","SB124_SB67",0,0,0,0,"m","f",0,0
"SB26","SB67","SB26_SB67",0,0,0,0,"m","f",0,0
"SB33","SB67","SB33_SB67",0,0,0,0,"m","f",0,0
"SB1","SB67","SB1_SB67",0,0,0,0,"m","f",0,0
"SB38","SB67","SB38_SB67",0,0,0,0,"m","f",0,0
"SB10","SB67","SB10_SB67",0,0,0,0,"m","f",0,0
"SB102","SB67","SB102_SB67",0,0,0,0,"m","f",0,0
"SB106","SB67","SB106_SB67",0,0,0,0,"m","f",0,0
"SB116","SB67","SB116_SB67",0,0,0,0,"m","f",0,0
"SB88","SB67","SB67_SB88",0,0,0,0,"m","f",0,0
"SB80","SB67","SB67_SB80",4,0,0,3,"f","f",0,0
"SB79","SB67","SB67_SB79",0,0,0,0,"m","f",0,0
"SB68","SB154","SB154_SB68",0,0,0,2,"m","m",0,0
"SB75","SB154","SB154_SB75",0,0,0,0,"f","m",0,0
"SB65","SB154","SB154_SB65",0,0,0,0,"f","m",0,0
"SB74","SB154","SB154_SB74",0,0,0,0,"m","m",0,0
"SB82","SB154","SB154_SB82",0,0,0,0,"m","m",0,0
"SB18","SB154","SB154_SB18",0,0,0,0,"m","m",0,0
"SB124","SB154","SB124_SB154",0,0,0,0,"m","m",0,0
"SB26","SB154","SB154_SB26",0,0,0,0,"m","m",0,0
"SB33","SB154","SB154_SB33",0,0,0,0,"m","m",0,0
"SB1","SB154","SB1_SB154",0,0,0,0,"m","m",0,0
"SB38","SB154","SB154_SB38",0,0,0,0,"m","m",0,0
"SB10","SB154","SB10_SB154",0,0,0,0,"m","m",0,0
"SB102","SB154","SB102_SB154",0,0,0,0,"m","m",0,0.015625
"SB106","SB154","SB106_SB154",0,0,0,0,"m","m",0,0
"SB116","SB154","SB116_SB154",0,0,0,0,"m","m",0,0
"SB88","SB154","SB154_SB88",0,0,0,0,"m","m",0,0
"SB80","SB154","SB154_SB80",0,0,0,0,"f","m",0,0
"SB79","SB154","SB154_SB79",0,0,0,0,"m","m",0,0
"SB75","SB68","SB68_SB75",1,0,0,0,"f","m",0,0.03125
"SB65","SB68","SB65_SB68",2,0,0,0,"f","m",0,0.25
"SB74","SB68","SB68_SB74",0,2,2,2,"m","m",0,0
"SB82","SB68","SB68_SB82",0,1,0,0,"m","m",0,0.25
"SB18","SB68","SB18_SB68",0,1,0,2,"m","m",0,0
"SB124","SB68","SB124_SB68",0,0,0,0,"m","m",0,0.015625
"SB26","SB68","SB26_SB68",0,0,0,0,"m","m",0,0
"SB33","SB68","SB33_SB68",0,0,0,0,"m","m",0,0.015625
"SB1","SB68","SB1_SB68",0,0,0,0,"m","m",0,0.015625
"SB38","SB68","SB38_SB68",0,0,0,0,"m","m",0,0
"SB10","SB68","SB10_SB68",0,0,0,0,"m","m",0,0
"SB102","SB68","SB102_SB68",0,0,0,0,"m","m",0,0
"SB106","SB68","SB106_SB68",0,0,0,0,"m","m",0,0
"SB116","SB68","SB116_SB68",0,0,0,0,"m","m",0,0
"SB88","SB68","SB68_SB88",0,0,0,0,"m","m",0,0
"SB80","SB68","SB68_SB80",0,0,0,0,"f","m",0,0
"SB79","SB68","SB68_SB79",0,0,0,0,"m","m",0,0
"SB65","SB75","SB65_SB75",0,0,0,0,"f","f",0,0.125
"SB74","SB75","SB74_SB75",0,1,0,0,"m","f",1,0
"SB82","SB75","SB75_SB82",0,0,0,0,"m","f",0,0.0625
"SB18","SB75","SB18_SB75",0,0,0,0,"m","f",0,0
"SB124","SB75","SB124_SB75",0,0,0,0,"m","f",0,0
"SB26","SB75","SB26_SB75",0,0,0,0,"m","f",0,0
"SB33","SB75","SB33_SB75",0,0,0,0,"m","f",0,0
"SB1","SB75","SB1_SB75",0,0,0,0,"m","f",0,0.03125
"SB38","SB75","SB38_SB75",0,0,0,0,"m","f",0,0
"SB10","SB75","SB10_SB75",0,0,0,0,"m","f",0,0
"SB102","SB75","SB102_SB75",0,0,0,0,"m","f",0,0
"SB106","SB75","SB106_SB75",0,0,0,0,"m","f",0,0
"SB116","SB75","SB116_SB75",0,0,0,0,"m","f",0,0
"SB88","SB75","SB75_SB88",0,0,0,0,"m","f",0,0
"SB80","SB75","SB75_SB80",3,2,0,4,"f","f",0,0
"SB79","SB75","SB75_SB79",0,0,0,0,"m","f",0,0
